Concat,Alkalinity,Calcium,Chloride,Copper,DOC,Hardness,Magnesium,pH,Potassium,Sodium,Sulfate,Temperature,New_Total,Category5,Field16,Analyte_count,Field18,StationName,StationCode,SampleDate,TargetLatitude,TargetLongitude,Program,ParentProject,Project,Data_Source,NearStream_Distance,Stream_Name,HUC8_Name
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541580,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,11/2/2013 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541615,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,12/7/2013 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541643,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,1/4/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541671,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,2/1/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541699,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,3/1/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541741,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,4/12/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541762,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,5/3/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541797,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,6/7/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541832,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,7/12/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541853,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,8/2/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541888,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,9/6/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541951,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,11/8/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01541979,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,12/6/2014 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542014,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,1/10/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542042,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,2/7/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542070,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,3/7/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542105,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,4/11/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542140,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,5/16/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542168,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,6/13/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542196,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,7/11/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542217,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,8/1/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542259,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,9/12/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542287,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,10/10/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542315,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,11/7/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542343,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,12/5/2015 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542378,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,1/9/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542406,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,2/6/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542434,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,3/5/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542462,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,4/2/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542504,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,5/14/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542525,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,6/4/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542560,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,7/9/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542588,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,8/6/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542623,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,9/10/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542651,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,10/8/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542679,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,11/5/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542707,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,12/3/2016 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542741,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,1/6/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542770,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,2/4/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542818,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,3/24/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542861,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,5/6/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542912,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,6/26/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542937,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,7/21/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542957,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,8/10/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01542998,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,9/20/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543043,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,11/4/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543098,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,12/29/2017 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543134,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,2/3/2018 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543189,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,3/30/2018 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543225,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,5/5/2018 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543276,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,6/25/2018 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543323,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,8/11/2018 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543348,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,9/5/2018 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543407,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,11/3/2018 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543444,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,12/10/2018 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543489,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,1/24/2019 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543532,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,3/8/2019 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543563,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,4/8/2019 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
CEDENSanta Barbara Channelkeeper Stream TeamSanta Barbara Channelkeeper Stream TeamVRW01543589,,,,,,,,pH,,,,Temperature,2,1,,2,,Upper Matilija Creek,VRW015,5/4/2019 0:00,34.493809,-119.3286819,Santa Barbara Channelkeeper Stream Team,Santa Barbara Channelkeeper Stream Team,Ventura River Watershed Stream Team,CEDEN,88.36273461,Matilija Creek,Ventura
